"ID","Abteilung","Jahr","Aktenzeichen","Status","Titel"
"11-2012-126","11","2012","WD 11 - 126/12","A","Assoziierungsabkommen zwischen der Europäischen Union und den Staaten Zentralamerikas - Auswirkungen einer möglichen Ablehnung durch das Europäische Parlament oder ein nationales Parlament auf die vorläufige Anwendung des Handelsteils des Abkommens"
"11-2012-125","11","2012","WD 11 - 125/12","A","Fragen zum Vertrag zur Einrichtung des Europäischen Stabilitätsmechanismus (ESM) - Haftung der Mitglieder des Gouverneursrats, des Direktoriums und der Mitarbeiter des ESM"
"11-2012-114","11","2012","WD 11 - 114/12","A","Zulässigkeit der Refinanzierung des Europäischen Stabilitätsmechanismus bei der Europäischen Zentralbank"
"11-2012-105","11","2012","WD 11 - 105/12","A","Erhebung einer einmaligen, europaweiten Vermögensabgabe auf Grundlage europäischen Rechts"
"11-2012-099","11","2012","WD 11 - 099/12","A","Vereinbarkeit der Auflegung von Eurobonds mit der No-bail-out-Klausel des Art. 125 Abs. 1 des Vertrags über die Arbeitsweise der Europäischen Union - Aktualisierung der Ausarbeitung WD 11 - 120/11 vom 15. August 2011"
"11-2012-090","11","2012","WD 11 - 090/12","A","Vereinbarkeit staatlicher Fördermaßnahmen zur Umrüstung des Güterwagenbestandes auf lärmarme Bremstechnik mit dem Beihilfenrecht der EU"
"11-2012-087","11","2012","WD 11 - 087/12","A","Vereinbarkeit der Gewerbesteuerkürzung bei Grundstücksunternehmen mit dem europäischen Beihilferecht"
"11-2012-086","11","2012","WD 11 - 086/12","A","Im Fiskalvertrag enthaltene Klagemöglichkeit vor dem EuGH und Fehlen eines vertraglichen Kündigungsrechts - Vereinbarkeit mit dem Grundgesetz"
"11-2012-079","11","2012","WD 11 - 079/12","A","Diskussion um die Einführung eines Insolvenzverfahrens für Mitgliedstaaten des Euro-Währungsgebiets"
"11-2012-075","11","2012","WD 11 - 075/12","A","Vergleich der Regelungen im sog. Fiskalvertrag mit dem geltenden Unionsrecht"
"11-2012-074","11","2012","WD 11 - 074/12","A","Gesetz zur Änderung des Art. 136 AEUV sowie Zustimmungsgesetz vom 2. Februar 2012 zur Einrichtung des ESM - Mehrheitserfordernis in Bundestag und Bundesrat"
"11-2012-071","11","2012","WD 11 - 071/12","A","Gesetz zur Änderung des Art. 136 AEUV sowie zu dem Vertrag vom 2. Februar 2012 zur Einrichtung des ESM-Mehrheitserfordernis in Bundestag und Bundesrat"
"11-2012-065","11","2012","WD 11 - 065/12","A","Gesetz zur Änderung des Art. 136 AEUV und ESM-Vertragsgesetz - Mehrheitserfordernis in Bundestag und Bundesrat"
"11-2012-063","11","2012","WD 11 - 063/12","A","Freihandelsabkommen zwischen der Europäischen Union, Kolumbien und Peru"
"11-2012-062","11","2012","WD 11 - 062/12","A","Möglichkeiten der Beendigung des Vertrages über Stabilität, Koordinierung und Steuerung in der Wirtschafts- und Währungsunion nach der Wiener Vertragsrechtskonvention"
"11-2012-060","11","2012","WD 11 - 060/12","A","Die Deutsch-Französische Zusammenarbeit"
"11-2012-056","11","2012","WD 11 - 056/12","A","Zur europarechtskonformen Ausgestaltung einer Kapitalgesellschaft mit kommunaler Beteiligung"
"11-2012-055","11","2012","WD 11 - 055/12","A","Strafrechtliche Immunitätsregeln im Vergleich- Europäische Zentralbank, Europäischer Stabilitätsmechanismus, Europäische Finanzstabilisierungsfazilität, Internationaler Währungsfonds"
"11-2012-052","11","2012","WD 11 - 052/12","A","Gesetz zu dem Vertrag vom 2. März 2012 über Stabilität, Koordinierung und Steuerung in der Wirtschafts - und Währungsunion"
"11-2012-051","11","2012","WD 11 - 051/12","A","Fiskalvertrag - Mehrheitserfordernis in Bundestag und Bundesrat beim Vertragsgesetz und Möglichkeit der Beendigung des völkerrechtlichen Vertrages"
"11-2012-049","11","2012","WD 11 - 049/12","A","Zur Vereinbarkeit des Vorschlags für einen Beschluss der Europäischen Kommission zu schwerwiegenden grenzüberschreitenden Kompetenzordnung der Europäischen Union Gesundheitsbedrohungen mit der"
"11-2012-048","11","2012","WD 11 - 048/12","A","Gesetz zu dem Vertrag vom 2. März 2012 über Stabilität, Koordinierung und Steuerung in der Wirtschafts- und Währungsunion - Mehrheitserfordernis in Bundestag und Bundesrat"
"11-2012-028","11","2012","WD 11 - 028/12","A","Zur Vereinbarkeit des Entwurfs einer Entschließung über die europäische Dimension des Sports mit den europäischen Verträgen"
"11-2012-027","11","2012","WD 11 - 027/12","A","Fragen zum Vertrag zur Einrichtung des Europäischen Stabilitätsmechanismus (ESM)"
"11-2012-023","11","2012","WD 11 - 023/12","A","Maritime Standortsicherung und Europarecht - Vereinbarkeit der Änderung des § 7 FlaggRG mit unionsrechtlichen Vorschriften"
"11-2012-020","11","2012","WD 11 - 020/12","A","Zur Rechtswirksamkeit und Verbindlichkeit der Änderung der Berufsanerkennungsrichtlinie"
"11-2012-015","11","2012","WD 11 - 015/12","A","Zur Vereinbarkeit der Änderung der Verordnung über Regeln und Verfahren für lärmbedingte Betriebsbeschränkungen auf Flughäfen der Union im Rahmen eines ausgewogenen Ansatzes sowie zur Aufhebung der Richtlinie 2002/30/EG des Europäischen Parlaments und des Rates mit dem Subsidiaritätsprinzip"
"11-2012-011","11","2012","WD 11 - 011/12","A","Zur Vereinbarkeit der Änderung der Berufsanerkennungsrichtlinie mit dem Subsidiaritätsprinzip"
"11-2012-008","11","2012","WD 11 - 008/12","A","Die „Ein-Zwangsistel-Regelung“ im Entwurf des Vertrages über einen Fiskalpakt und in der Verordnung (EU) 1177/2011"
"11-2012-006","11","2012","WD 11 - 006/12","A","C02-Mindestpreis"
"11-2012-005","11","2012","WD 11 - 005/12","A","Einführung einer Finanztransaktionssteuer allein in einem Mitgliedstaat bzw. im Euro-Währungsgebiet mittels verstärkter Zusammenarbeit - Vereinbarkeit mit sekundärem Unionsrecht und der Kapitalverkehrsfreiheit"
"11-2012-001","11","2012","WD 11 - 001/12","A","Vorschlag der EU-Kommission für eine Verordnung zur Umsetzung von Basel III - Vereinbarkeit der Handlungsform mit höherrangigem Recht"
"11-2011-217","11","2011","WD 11 - 217/11","A","Entwurf eines Vertrags über Stabilität, Koordinierung und Steuerung in der Wirtschafts- und Währungsunion - Rechtsnatur, Konfliktstellen mit dem Verfassungsrecht Unionsrecht und deutschem"
"11-2011-215","11","2011","WD 11 - 215/11","A","Der Entwurf für eine Verordnung über Leitlinien der Union für den Aufbau des transeuropäischen Verkehrsnetzes - Subsidiarität und Verhältnismäßigkeit"
"11-2011-212","11","2011","WD 11 - 212/11","A","Mechanismen in der Europäischen Union zur wirtschaftspolitischen Steuerung und multilateralen Haushaltsüberwachung"
"11-2011-211","11","2011","WD 11 - 211/11","A","Erhebung von Gewerbesteuern und Trassenentgelte"
"11-2011-210","11","2011","WD 11 - 210/11","A","Europarechtliche Bewertung eines Umschlagsverbots von Kernbrennstoffen und von Atommüll in deutschen Häfen"
"11-2011-209","11","2011","WD 11 - 209/11","A","Umstände der Aufnahme Griechenlands in die dritte Stufe der Wirtschafts- und Währungsunion"
"11-2011-208","11","2011","WD 11 - 208/11","A","Zur Vereinbarkeit eines Exportverbotes von Rüstungsgütern und Atomtechnologie mit dem Recht der Europäischen Union"
"11-2011-207","11","2011","WD 11 - 207/11","A","Voraussetzungen für die Einbeziehung von Organen/Einrichtungen der Europäischen Union in die Arbeit einer auf Grundlage eines völkerrechtlichen Vertrages zu gründenden Fiskalunion"
"11-2011-205","11","2011","WD 11 - 205/11","A","Zur Vereinbarkeit des Vorschlags der Verordnung über die Sicherheit von Offshore-Aktivitäten zur Prospektion, Exploration und Förderung von Erdöl und Erdgas mit dem Subsidiaritätsprinzip"
"11-2011-203","11","2011","WD 11 - 203/11","A","Stimmabgabe des deutschen Vertreters im Direktorium der EFSF entgegen einem Beschluss des Deutschen Bundestages"
"11-2011-202","11","2011","WD 11 - 202/11","A","Der Ankauf von Staatsanleihen durch die EZB"
"11-2011-201","11","2011","WD 11 - 201/11","A","Investitionsabkommen und Europarecht"
"11-2011-200","11","2011","WD 11 - 200/11","A","Tariftreue im europäischen Vergaberecht im Lichte der sozialen Grundrechte der Charta der Grundrechte der Europäischen Union"
"11-2011-197","11","2011","WD 11 - 197/11","A","Empfehlungen des Rates an die Mitgliedstaaten der Europäischen Union zum Abbau bestehender Defizite und Voraussetzungen für den Zugang zu Finanzhilfen"
"11-2011-192","11","2011","WD 11 - 192/11","A","Auswirkungen der Einführung des Euro in Montenegro auf die Beitrittsverhandlungen mit der Europäischen Union und die Erfüllung der Konvergenzkriterien"
"11-2011-191","11","2011","WD 11 - 191/11","A","Änderung des Vertrags von Lissabon im Zuge der Euro- Schuldenkrise - Vertragsänderungsverfahren, Konvent, Änderungen durch völkerrechtlichen Vertrag, verfassungsrechtliche Grenzen"
"11-2011-190","11","2011","WD 11 - 190/11","A","Vorgaben und Umsetzungsstand der Anpassungsprogramme für Rumänien, Lettland und Ungarn im Rahmen des gegenseitigen Beistands nach Artikel143 des Vertrags über die Arbeitsweise der Europäischen Union unter besonderer Berücksichtigung von Strukturreformen"
"11-2011-188","11","2011","WD 11 - 188/11","A","Zur rechtlichen Zulässigkeit des Austritts von Mitgliedstaaten aus der dritten Stufe Wirtschafts- und Währungsunion"
"11-2011-185","11","2011","WD 11 - 185/11","A","Der Europäische Stabilitätsmechanismus-Entstehungsprozess"
"11-2011-183","11","2011","WD 11 - 183/11","A","Zur Vereinbarkeit der Einrichtung einer Visa-Warndatei mit Europäischem Recht"
"11-2011-182","11","2011","WD 11 - 182/11","A","Zur Vereinbarkeit der Einrichtung einer Visa-Warndatei mit Europäischem Recht"
"11-2011-178","11","2011","WD 11 - 178/11","A","Möglichkeiten des freiwilligen Ausscheidens bzw. des Ausschlusses eines Mitgliedstaats aus der dritten Stufe der Wirtschafts- und Währungsunion"
"11-2011-176","11","2011","WD 11 - 176/11","A","Die Strategie Europa 2020 - Umsetzung der Kernziele durch Sekundärrecht, Einsatz der Flexibiltitätsklausel des Art. 352 AEUV"
"11-2011-174","11","2011","WD 11 - 174/11","A","Überblick über die temporäre Europäische Finanzstabilisierungsfazilität (EFSF) und den permanenten Europäischen Stabilitätsmechanismus (ESM)"
"11-2011-173","11","2011","WD 11 - 173/11","A","Gewährung von Krediten der Europäischen Zentralbank an Marktteilnehmer ohne Banklizenz"
"11-2011-171","11","2011","WD 11 - 171/11","A","Die Verordnungen zur Bekämpfung makroökonomischer Ungleichgewichte - Vereinbarkeit mit dem Recht der Europäischen Union und deutschem Verfassungsrecht"
"11-2011-169","11","2011","WD 11 - 169/11","A","Finanzierung einer dauerhaften Beschäftigung aus passiven Leistungen im Europäischen Beihilferecht"
"11-2011-166","11","2011","WD 11 - 166/11","A","Umsetzungsstand der Anpassungsprogramme für Portugal und Irland im Rahmen der Finanzhilfen aus der Europäischen Finanzstabilisierungsfazilität, und Umsetzungsstand der Anpassungsprogramme für Rumänien, Lettland und Ungarn im Rahmen des gegenseitigen Beistands nach Artikel 143 des Vertrags über die Arbeitsweise der Europäischen Union"
"11-2011-163","11","2011","WD 11 - 163/11","A","Zuständigkeiten der Europäischen Union zur Koordinierung der Wirtschafts- und Sozialpolitik"
"11-2011-157","11","2011","WD 11 - 157/11","A","Sammlung und Beseitigung von Haushaltsabfällen unter Ausschluss von gewerblichen Sammlungen - Unionsrechtliche Zulässigkeit"
"11-2011-155","11","2011","WD 11 - 155/11","A","Fragenkatalog zum deutschen und europäischen Abfallrechts"
"11-2011-154","11","2011","WD 11 - 154/11","A","Das Legislativpaket zur Verstärkung der wirtschaftspolitischen Steuerung in der Europäischen Union - Vereinbarkeit mit dem Grundgesetz"
"11-2011-152","11","2011","WD 11 - 152/11","A","Abgabe von Hoheitsrechten an die Europäische Union vor dem Hintergrund der Erklärung der Staats- und Regierungschefs des Euro-Währungsgebiets und der Organe der Europäischen Union vom 21. Juli 2011 - Verfassungsrechtliche Grenzen, Erforderlichkeit von Volksabstimmung"
"11-2011-144","11","2011","WD 11 - 144/11","A","Schaffung eines Rahmens für die Erhebung einer Bankenabgabe auf Ebene der Europäischen Union - Mögliche Rechtsgrundlagen"
"11-2011-140","11","2011","WD 11 - 140/11","A","Der Ankauf von Anleihen einzelner Mitgliedstaaten durch die Europäische Zentralbank - Vereinbarkeit mit dem Vertrag über die Arbeitsweise der Europäischen Union sowie der Satzung des Europäischen Systems der Zentralbanken und der EZB"
"11-2011-138","11","2011","WD 11 - 138/11","A","Gebühren für den elektronischen Aufenthaltstitel - Vereinbarkeit mit dem Recht der Europäischen Union"
"11-2011-136","11","2011","WD 11 - 136/11","A","Der Europarechtliche Rahmen für gemeinsame Polizeioperationen mit Mitgliedstaaten der Europäischen Union"
"11-2011-134","11","2011","WD 11 - 134/11","A","Absicherung von Bürgschaften im Rahmen der Europäischen Finanzstabilisierungsfazilität durch Pfandverschreibungen - Zulässigkeit nach EFSF-Rahmenvertrag"
"11-2011-133","11","2011","WD 11 - 133/11","A","Grenzen der Einführung von Eurobonds im Recht der Europäischen Union"
"11-2011-130","11","2011","WD 11 - 130/11","A","Fragen zur Euro-Krise und zu den Euro-Rettungsschirmen"
"11-2011-128","11","2011","WD 11 - 128/11","A","Zulässigkeit von bilateralen Vereinbarungen über Absicherung von Bürgschaften im Rahmen der Europäischen Finanzstabilisierungsfazilität"
"11-2011-125","11","2011","WD 11 - 125/11","A","Gemeinsame europäische Staatsanleihen - Eurobonds - Vereinbarkeit mit dem Vertrag über die Arbeitsweise der Europäischen Union"
"11-2011-123","11","2011","WD 11 - 123/11","A","Vereinbarkeit der Einführung von Eurobonds mit dem Vertrag über die Arbeitsweise der Europäischen Union - Notwendigkeit einer Änderung der grundlegenden Verträge"
"11-2011-121","11","2011","WD 11 - 121/11","A","Der Ankauf von Staatsanleihen durch die Europäische Zentralbank"
"11-2011-120","11","2011","WD 11 - 120/11","A","Vereinbarkeit der Auflegung von Eurobonds mit der No-bail-out Klausel des Art. 125 Abs. 1 des Vertrags über die Arbeitsweise der Europäischen Union"
"11-2011-116","11","2011","WD 11 - 116/11","A","Gebührenerhöhungen infolge der Einführung des Elektronischen Aufenthaltstitels - Vereinbarkeit mit den Stillhalteklauseln und dem Diskriminierungsverbot im Assoziationsrecht EWG/Türkei"
"11-2011-114","11","2011","WD 11 - 114/11","A","Grenzen der Übertragung von Hoheitsrechten auf die Europäische Union"
"11-2011-112","11","2011","WD 11 - 112/11","A","Die Vereinbarkeit der in der Grundverordnung enthaltenen Ermächtigungen der mit Art. 290 AEUV"
"11-2011-104","11","2011","WD 11 - 104/11","A","Vereinbarkeit der.Begebung von Eurobonds mit dem Recht der Europäischen Union"
"11-2011-100","11","2011","WD 11 - 100/11","A","Die Aufnahme einer Öffnungsklausel in das Rennwett- und Lotteriegesetz - Vereinbarkeit mit Unionsrecht"
"11-2011-099","11","2011","WD 11 - 099/11","A","Aufgaben und Arbeitsweise des Europäischen Auswärtigen Dienstes"
"11-2011-095","11","2011","WD 11 - 095/11","A","Ratingagenturen im Recht der Europäischen Union - Rechtsrahmen, verbindliche Folgen aus einer schlechten Bewertung eines Staates für Banken, Finanzinstitute, Hedgefonds etc., Haftung von Ratingagenturen, internationale Regeln"
"11-2011-090","11","2011","WD 11 - 090/11","A","Die Änderungen am EFSF-Rahmenvertrag - insbesondere unter Berücksichtigung der Veränderungen bei der Gewährung von Darlehen und der Übernahme von Bürgschaften"
"11-2011-089","11","2011","WD 11 - 089/11","A","Beanspruchung von Sicherungsgebern und das Verfahren bei Zahlungsausfall nach dem Rahmenvertrag für die Europäische Finanzstabilisierungsfazilität"
"11-2011-085","11","2011","WD 11 - 085/11","A","Zur Funktionsweise der Europäischen Finanzstabilisierungsfazilität (EFSF) nach dem reformierten EFSF-Rahmenvertrag - 165-Prozent-Schwelle, Folgen eines Guarantor-Step-Out, Garantien nach Auslaufen der EFSF"
"11-2011-084","11","2011","WD 11 - 084/11","A","Zur Funktionsweise der Europäischen Finanzstabilisierungsfazilität (EFSF) - Beanspruchung von Sicherungsgebern"
"11-2011-082","11","2011","WD 11 - 082/11","A","Fragen zu den Methoden zur Vermeidung von Doppelbesteuerung in der Europäischen Union"
"11-2011-081","11","2011","WD 11 - 081/11","A","Die um die Fünf-Prozent-Sperrklausel im Europawahlgesetz geführte Diskussion"
"11-2011-076","11","2011","WD 11 - 076/11","A","Die Mitbestimmungsrechte der Arbeitnehmer im Statut der Europäischen Privatgesellschaft - Verhandlungsstand und Vereinbarkeit mit Art. 352 AEUV"
"11-2011-073","11","2011","WD 11 - 073/11","A","Fragen zum Entwurf für einen Vertrag zur Einrichtung des Europäischen Stabilitätsmechanismus (ESM) - Begrenzung des Volumens des ESM, Delegation von Aufgaben vom Gouverneursrat auf das Direktorium"
"11-2011-065","11","2011","WD 11 - 065/11","A","Die Fünf-Prozent-Sperrklausel des deutschen Europawahlgesetzes - Argumente für und gegen eine Klausel bei Wahlen zum Europäischen Parlament"
"11-2011-061","11","2011","WD 11 - 061/11","A","Fragenkatalog zur Errichtung eines permanenten Europäischen Stabilitätsmechanismus"
"11-2011-060","11","2011","WD 11 - 060/11","A","Fragen zur nationalen Umsetzung des ersten Eisenbahnpakets der Europäischen Union"
"11-2011-056","11","2011","WD 11 - 056/11","A","Zur Zuständigkeitsverteilung zwischen Europäischer Union und ihren Mitgliedstaaten, zum Prinzip der begrenzten Einzelermächtigung, zur sog. Flexibilitätsklausel des Art. 352 des Vertrags über die Arbeitsweise der Europäischen Union und zur bisherigen Anwendung des Integrationsverantwortungsgesetzes"
"11-2011-055","11","2011","WD 11 - 055/11","A","Möglichkeiten zur Abschaffung der Sommerzeit - Handlungsoptionen des Bundestages und zeitlicher Rahmen"
"11-2011-054","11","2011","WD 11 - 054/11","A","Errichtung eines Europäischen Stabilitätsmechanismus - Zulässigkeit der Vertragsänderung im vereinfachten Vertragsänderungsverfahren"
"11-2011-048","11","2011","WD 11 - 048/11","A","Gemeinschaftsmethode versus Unionsmethode?"
"11-2011-045","11","2011","WD 11 - 045/11","A","Presse- und Medienfreiheit in den Mitgliedstaaten der EU"
"11-2011-040","11","2011","WD 11 - 040/11","A","Die Bedeutung des Art. 346 AEUV und des sog. EU Verteidigungspaketes für die Entwicklung eines gemeinsamen Rüstungsmarktes in der Europäischen Union"
"11-2011-037","11","2011","WD 11 - 037/11","A","Das Personal der Organe und Institutionen der Europäischen Union"
"11-2011-035","11","2011","WD 11 - 035/11","A","Vorschlag für eine Richtlinie des Europäischen Parlamentes und des Rates über Rechte der Verbraucher - Verfahrens- und Meinungsstand, insbesondere im Hinblick auf die sog. Button-Lösung"
